<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
US1.AAPL;D;140107;000000;544.3200000;545.9600000;537.9250000;540.0300000;8.652.447
US1.AAPL;D;140108;000000;538.8100000;545.5600000;538.6900000;543.3700000;7.082.142
US1.AAPL;D;140109;000000;546.8000000;546.9800000;535.3501000;536.5000000;7.717.183
US1.AAPL;D;140110;000000;539.8300000;540.8000000;531.1100000;532.9200000;8.148.749
US1.AAPL;D;140113;000000;529.9100000;542.5000000;529.8800000;535.6000000;10.686.437
US1.AAPL;D;140114;000000;538.0300000;546.7300000;537.6600000;546.3900000;8.767.639
US1.AAPL;D;140115;000000;553.5200000;560.1900000;551.6600000;557.3600000;10.511.819
US1.AAPL;D;140116;000000;554.9900000;556.8500000;551.6800000;554.2200000;5.926.154
US1.AAPL;D;140117;000000;551.4800000;552.0700000;539.9000000;540.4100000;12.022.526
US1.AAPL;D;140121;000000;540.9500000;550.0700000;540.4200000;549.0000000;9.122.302
US1.AAPL;D;140122;000000;550.9000000;557.2900000;547.8100000;551.5100000;10.668.945
US1.AAPL;D;140123;000000;549.9600000;556.5000000;544.8064000;556.1800000;10.645.052
US1.AAPL;D;140124;000000;554.0000000;555.6200000;544.7500000;546.2000000;12.461.877
US1.AAPL;D;140127;000000;550.0700000;554.8000000;545.7500000;550.5500000;11.616.113
US1.AAPL;D;140128;000000;508.7600000;515.0000000;502.0700000;506.8300000;29.028.398
US1.AAPL;D;140129;000000;503.9500000;507.3700000;498.6200000;500.5400000;14.440.976
US1.AAPL;D;140130;000000;502.5400000;506.5000000;496.7000000;499.2750000;12.872.469
US1.AAPL;D;140131;000000;495.2300000;501.5300000;493.5500000;500.5900000;10.999.189
US1.AAPL;D;140203;000000;502.6100000;507.7300000;499.3000000;501.6300000;10.550.774
US1.AAPL;D;140204;000000;505.9200000;509.4600000;502.7600000;508.7900000;9.204.496
US1.AAPL;D;140205;000000;506.5300000;515.2800000;506.2519000;512.6100000;8.330.333
US1.AAPL;D;140206;000000;510.0600000;513.5000000;507.8100000;512.4600000;6.921.756
US1.AAPL;D;140207;000000;521.4900000;522.9299000;517.3800000;519.7500000;9.968.572
US1.AAPL;D;140210;000000;518.6600000;531.9900000;518.0000000;528.9850000;9.003.618
US1.AAPL;D;140211;000000;530.6100000;537.7500000;529.5000000;535.9600000;7.841.640
US1.AAPL;D;140212;000000;536.9500000;539.5600000;533.2400000;535.8600000;8.036.229
US1.AAPL;D;140213;000000;534.4600000;544.8500000;534.2000000;544.4200000;8.615.445
US1.AAPL;D;140214;000000;542.8900000;545.9799000;541.2100000;543.8800000;7.828.956
US1.AAPL;D;140218;000000;546.0100000;551.1900000;545.6100000;545.8600000;6.919.996
US1.AAPL;D;140219;000000;544.7500000;546.8900000;534.3500000;537.3900000;8.874.530
US1.AAPL;D;140220;000000;532.9900000;537.0000000;529.0000000;531.1000000;8.713.995
US1.AAPL;D;140221;000000;532.7927000;534.5700000;524.6000000;525.2400000;7.977.701
US1.AAPL;D;140224;000000;523.1400000;529.9199000;522.4200000;527.5400000;7.669.391
US1.AAPL;D;140225;000000;529.3800000;529.5650000;521.0000000;522.0700000;6.454.407
US1.AAPL;D;140226;000000;523.5000000;525.0000000;515.6000000;517.3350000;7.848.428
US1.AAPL;D;140227;000000;517.1800000;528.7800000;516.0500000;527.6500000;7.830.330
US1.AAPL;D;140228;000000;529.0800000;532.7500000;522.1200000;526.3000000;9.701.362
US1.AAPL;D;140303;000000;523.4200000;530.6500000;522.8100000;527.7600000;6.417.801
US1.AAPL;D;140304;000000;531.0000000;532.6400000;527.7700000;531.2400000;6.331.776
US1.AAPL;D;140305;000000;530.9200000;534.7500000;529.1300000;532.3600000;5.525.668
US1.AAPL;D;140306;000000;532.5600000;534.4399000;528.1000000;530.8200000;4.702.573
US1.AAPL;D;140307;000000;531.1600000;531.9800000;526.0500000;530.4300000;5.799.377
US1.AAPL;D;140310;000000;528.3600000;533.3300000;528.3391000;530.9200000;4.973.437
US1.AAPL;D;140311;000000;535.5900000;538.7400000;532.5900000;536.1099000;7.720.166
US1.AAPL;D;140312;000000;534.5300000;537.3500000;532.0000000;536.6000000;5.658.633
US1.AAPL;D;140313;000000;537.3400000;539.6600000;529.1600000;530.6900000;7.367.828
US1.AAPL;D;140314;000000;528.2100000;530.8900000;523.0000000;524.6600000;6.538.534
US1.AAPL;D;140317;000000;527.2500000;529.9700000;525.8500000;526.9300000;5.133.597
US1.AAPL;D;140318;000000;525.9300000;531.9700000;525.2001000;531.3200000;4.834.459
US1.AAPL;D;140319;000000;532.2900000;536.2400000;529.0000000;531.2600000;6.187.125
US1.AAPL;D;140320;000000;529.8900000;532.6700000;527.3500000;528.7500000;5.374.531
US1.AAPL;D;140321;000000;531.7900000;533.7500000;526.3300000;531.6300000;8.887.524
US1.AAPL;D;140324;000000;538.4200000;540.5000000;535.0600000;539.1500000;8.763.406
US1.AAPL;D;140325;000000;541.5000000;545.7500000;539.5900000;545.0000000;7.325.706
US1.AAPL;D;140326;000000;546.5200000;549.0000000;538.8600000;539.7800000;7.844.178
US1.AAPL;D;140327;000000;540.0150000;541.5000000;535.1201000;537.4250000;6.212.854
US1.AAPL;D;140328;000000;538.3200000;538.9399000;534.2500000;536.8600000;5.683.058
US1.AAPL;D;140331;000000;539.5900000;540.8100000;535.9300000;536.7300000;4.295.231
US1.AAPL;D;140401;000000;537.9800000;541.8700000;536.7700000;541.7400000;5.323.471
US1.AAPL;D;140402;000000;542.3800000;543.4800000;540.2600000;542.6100000;4.829.279
US1.AAPL;D;140403;000000;541.3900000;542.5000000;537.6400000;538.8250000;4.471.198
US1.AAPL;D;140404;000000;539.8500000;540.0000000;530.5800000;531.8300000;7.555.196
US1.AAPL;D;140407;000000;528.1300000;530.9000000;521.8900000;523.5480000;7.154.267
US1.AAPL;D;140408;000000;525.1300000;526.1200000;518.7001000;523.4300000;6.463.568
US1.AAPL;D;140409;000000;522.5500000;530.4900000;522.0200000;530.3050000;5.500.567
US1.AAPL;D;140410;000000;530.6800000;532.2400000;523.1700000;523.4800000;6.497.911
US1.AAPL;D;140411;000000;519.0000000;522.8300000;517.1400000;519.6200000;7.222.617
US1.AAPL;D;140414;000000;521.9000000;522.1600000;517.2100000;521.6940000;5.262.457
US1.AAPL;D;140415;000000;520.2700000;521.6400000;511.3300000;517.9000000;6.958.314
US1.AAPL;D;140416;000000;518.0500000;521.0900000;514.1354000;518.9750000;5.761.190
US1.AAPL;D;140417;000000;520.0000000;527.7600000;519.2000000;524.9900000;7.940.583
US1.AAPL;D;140421;000000;525.3400000;532.1400000;523.9600000;531.1600000;4.854.644
US1.AAPL;D;140422;000000;528.3100000;531.8260000;526.5010000;531.6900000;4.845.891
US1.AAPL;D;140423;000000;529.0600000;531.1300000;524.4500000;524.7400000;7.054.143
US1.AAPL;D;140424;000000;568.2100000;569.9400000;560.7300000;567.7700000;20.476.149
US1.AAPL;D;140425;000000;564.5300000;571.9900000;563.9600000;571.9800000;10.745.530
US1.AAPL;D;140428;000000;572.8000000;595.7500000;572.5500000;594.0705000;18.454.969
US1.AAPL;D;140429;000000;593.7400000;595.9800000;589.5100000;592.4400000;8.882.380
US1.AAPL;D;140430;000000;592.6400000;599.4300000;589.8000000;590.0400000;10.065.709
US1.AAPL;D;140501;000000;592.0600000;594.8000000;586.3600000;591.3600000;6.633.070
US1.AAPL;D;140502;000000;592.3400000;594.2000000;589.7100000;592.5800000;5.091.659
US1.AAPL;D;140505;000000;590.1400000;601.0000000;590.0000000;600.9300000;7.708.854
US1.AAPL;D;140506;000000;601.8000000;604.4099000;594.4100000;594.4300000;8.927.265
US1.AAPL;D;140507;000000;595.2500000;597.2900000;587.7300000;592.3400000;7.014.309
US1.AAPL;D;140508;000000;588.8700000;595.3200000;586.4000000;588.1200000;5.530.239
US1.AAPL;D;140509;000000;584.5400000;586.2500000;580.3300000;585.5400000;7.017.347
US1.AAPL;D;140512;000000;587.4400000;593.6600000;587.4000000;592.7700000;4.959.142
US1.AAPL;D;140513;000000;592.0000000;594.5400000;590.7000000;593.7000000;3.968.570
US1.AAPL;D;140514;000000;592.4000000;597.4000000;591.7400000;593.8600000;4.341.329
US1.AAPL;D;140515;000000;594.5900000;596.6000000;588.0400000;588.8200000;6.312.606
US1.AAPL;D;140516;000000;588.7400000;597.5300000;585.4000000;597.4650000;7.389.308
US1.AAPL;D;140519;000000;597.8500000;607.3300000;597.3300000;604.4000000;8.775.385
US1.AAPL;D;140520;000000;604.5100000;606.4000000;600.7300000;604.6100000;6.525.750
US1.AAPL;D;140521;000000;603.8300000;606.7000000;602.0600000;606.2800000;5.502.485
US1.AAPL;D;140522;000000;606.6000000;609.8500000;604.1000000;607.3300000;5.462.570
US1.AAPL;D;140523;000000;607.2500000;614.7293000;606.4700000;614.1400000;6.492.955
US1.AAPL;D;140527;000000;615.8800000;625.8600000;615.6300000;625.7100000;9.183.738
US1.AAPL;D;140528;000000;626.0200000;629.8300000;623.7800000;624.0000000;8.477.820
US1.AAPL;D;140529;000000;627.8500000;636.8700000;627.7700000;635.2800000;9.821.400
US1.AAPL;D;140530;000000;637.9800000;644.1700000;628.9000000;633.0000000;14.736.585
US1.AAPL;D;140602;000000;633.9600000;634.8300000;622.5000000;628.5000000;10.363.860
US1.AAPL;D;140603;000000;628.4600000;638.7400000;628.2500000;637.5400000;8.121.157
US1.AAPL;D;140604;000000;637.4400000;647.8900000;636.1100000;644.8200000;8.963.714
US1.AAPL;D;140605;000000;646.2000000;649.3699000;642.6100000;647.3500000;7.843.254
US1.AAPL;D;140606;000000;649.9600000;651.2600000;644.4700000;645.5700000;9.627.508
US1.AAPL;D;140609;000000;92.6800000;93.8800000;91.7500000;93.7000000;64.378.745
US1.AAPL;D;140610;000000;94.7300000;95.0500000;93.5700000;94.2500000;54.469.446
US1.AAPL;D;140611;000000;94.1300000;94.7600000;93.4700000;93.8700000;39.432.070
US1.AAPL;D;140612;000000;94.0400000;94.1200000;91.9000000;92.2700000;46.601.397
US1.AAPL;D;140613;000000;92.2200000;92.4400000;90.8800000;91.2600000;47.462.462
US1.AAPL;D;140616;000000;91.5100000;92.7500000;91.4500000;92.1700000;31.025.057
US1.AAPL;D;140617;000000;92.3100000;92.7000000;91.8000000;92.0800000;24.986.138
US1.AAPL;D;140618;000000;92.2700000;92.2900000;91.3500000;92.1600000;29.197.990
US1.AAPL;D;140619;000000;92.2900000;92.3000000;91.3700000;91.8400000;30.132.242
US1.AAPL;D;140620;000000;91.8500000;92.5500000;90.9000000;90.9000000;56.173.511
US1.AAPL;D;140623;000000;91.3200000;91.6200000;90.6000000;90.8140000;32.413.023
US1.AAPL;D;140624;000000;90.7800000;91.7400000;90.1900000;90.2900000;35.104.541
US1.AAPL;D;140625;000000;90.2500000;90.7000000;89.6500000;90.3600000;30.545.475
US1.AAPL;D;140626;000000;90.3800000;91.0500000;89.8000000;90.9200000;29.156.568
US1.AAPL;D;140627;000000;90.8200000;92.0000000;90.7700000;91.9600000;33.484.475
US1.AAPL;D;140630;000000;92.1100000;93.7250000;92.0900000;92.9600000;40.332.145
US1.AAPL;D;140701;000000;93.5200000;94.0700000;93.1300000;93.5200000;33.246.166
US1.AAPL;D;140702;000000;93.8700000;94.0600000;93.0900000;93.4700000;25.043.354
US1.AAPL;D;140703;000000;93.6500000;94.1000000;93.2000000;94.0300000;20.892.572
US1.AAPL;D;140707;000000;94.1400000;95.9900000;94.1000000;95.9700000;49.032.828
US1.AAPL;D;140708;000000;96.2400000;96.8000000;93.9200000;95.3300000;56.976.369
US1.AAPL;D;140709;000000;95.4400000;95.9500000;94.7600000;95.3900000;30.433.793
US1.AAPL;D;140710;000000;93.7600000;95.5500000;93.5200000;95.0300000;32.938.940
US1.AAPL;D;140711;000000;95.3600000;95.8900000;94.8625000;95.2200000;28.618.141
US1.AAPL;D;140714;000000;95.8700000;96.8900000;95.6500000;96.4500000;37.343.472
US1.AAPL;D;140715;000000;96.8000000;96.8500000;95.0300000;95.3100000;36.517.586
US1.AAPL;D;140716;000000;96.9700000;97.1000000;94.7400000;94.7800000;44.259.254
US1.AAPL;D;140717;000000;95.0300000;95.2790000;92.5700000;93.0800000;49.471.874
US1.AAPL;D;140718;000000;93.6200000;94.7400000;93.0200000;94.4300000;40.510.404
US1.AAPL;D;140721;000000;94.9900000;95.0000000;93.7200000;93.9400000;32.861.235
US1.AAPL;D;140722;000000;94.6800000;94.8900000;94.1200000;94.7000000;41.259.972
US1.AAPL;D;140723;000000;95.4200000;97.8800000;95.1700000;97.1901000;78.685.347
US1.AAPL;D;140724;000000;97.0300000;97.3200000;96.4200000;97.0200000;35.361.108
US1.AAPL;D;140725;000000;96.8600000;97.8400000;96.6400000;97.6800000;36.857.828
US1.AAPL;D;140728;000000;97.8200000;99.2400000;97.5500000;99.0000000;45.324.253
US1.AAPL;D;140729;000000;99.3300000;99.4400000;98.2500000;98.3900000;38.319.717
US1.AAPL;D;140730;000000;98.4400000;98.7000000;97.6700000;98.1300000;29.856.385
US1.AAPL;D;140731;000000;97.1600000;97.4500000;95.3300000;95.5800000;48.542.698
US1.AAPL;D;140801;000000;94.9000000;96.6200000;94.8100000;96.1365000;41.545.798
US1.AAPL;D;140804;000000;96.3100000;96.5800000;95.1700000;95.5900000;34.137.187
US1.AAPL;D;140805;000000;95.3800000;95.6800000;94.3600000;95.1400000;46.846.075
US1.AAPL;D;140806;000000;94.7500000;95.4800000;94.7100000;94.9600000;30.187.231
US1.AAPL;D;140807;000000;94.9300000;95.9500000;94.1000000;94.4800000;38.468.646
US1.AAPL;D;140808;000000;94.2500000;94.8200000;93.2800000;94.7300000;36.824.155
US1.AAPL;D;140811;000000;95.2900000;96.0800000;94.8355000;95.9800000;31.117.939
US1.AAPL;D;140812;000000;96.0400000;96.8800000;95.6100000;95.9700000;30.188.933
US1.AAPL;D;140813;000000;96.1400000;97.2300000;96.0400000;97.2300000;27.673.311
US1.AAPL;D;140814;000000;97.3000000;97.5700000;96.8000000;97.5000000;24.919.152
US1.AAPL;D;140815;000000;97.9000000;98.1900000;96.8600000;97.9800000;44.601.255
US1.AAPL;D;140818;000000;98.4900000;99.3700000;97.9800000;99.1400000;38.379.613
US1.AAPL;D;140819;000000;99.4200000;100.6800000;99.3200000;100.5500000;60.732.393
US1.AAPL;D;140820;000000;100.4500000;101.0900000;99.9500000;100.5700000;46.642.351
US1.AAPL;D;140821;000000;100.5700000;100.9400000;100.1100000;100.5900000;28.089.096
US1.AAPL;D;140822;000000;100.2800000;101.4700000;100.1900000;101.3200000;39.285.204
US1.AAPL;D;140825;000000;101.8100000;102.1700000;101.2800000;101.5400000;35.074.475
US1.AAPL;D;140826;000000;101.4200000;101.5000000;100.8600000;100.8900000;29.231.928
US1.AAPL;D;140827;000000;101.0200000;102.5700000;100.7000000;102.1200000;41.638.162
US1.AAPL;D;140828;000000;101.5900000;102.7800000;101.5600000;102.2500000;40.694.451
US1.AAPL;D;140829;000000;102.8600000;102.9000000;102.2000000;102.5000000;33.120.484
US1.AAPL;D;140902;000000;103.0600000;103.7400000;102.7200000;103.3000000;44.582.816
US1.AAPL;D;140903;000000;103.1000000;103.2000000;98.5800000;98.9400000;114.327.503
US1.AAPL;D;140904;000000;98.9000000;100.0900000;97.7900000;98.1100000;76.105.267
US1.AAPL;D;140905;000000;98.8000000;99.3900000;98.3100000;98.9500000;49.254.173
US1.AAPL;D;140908;000000;99.3000000;99.3100000;98.0500000;98.3400000;40.477.474
US1.AAPL;D;140909;000000;99.0800000;103.0800000;96.1400000;97.9999000;174.109.497
US1.AAPL;D;140910;000000;98.0100000;101.1100000;97.7600000;100.9801000;91.484.605
US1.AAPL;D;140911;000000;100.4100000;101.4400000;99.6200000;101.4200000;55.739.566
US1.AAPL;D;140912;000000;101.2200000;102.1900000;101.0800000;101.6700000;56.854.258
US1.AAPL;D;140915;000000;102.8400000;103.0500000;101.4400000;101.6101000;54.276.125
US1.AAPL;D;140916;000000;99.8000000;101.2600000;98.8900000;100.8400000;59.888.077
US1.AAPL;D;140917;000000;101.2700000;101.8000000;100.5922000;101.5800000;49.240.034
US1.AAPL;D;140918;000000;101.9500000;102.3500000;101.5600000;101.7844000;31.610.269
US1.AAPL;D;140919;000000;102.2700000;102.3500000;100.8800000;100.9700000;53.235.547
US1.AAPL;D;140922;000000;101.8000000;102.1400000;100.5800000;101.0700000;44.112.227
US1.AAPL;D;140923;000000;100.6200000;102.9400000;100.5400000;102.6400000;56.839.774
US1.AAPL;D;140924;000000;102.1600000;102.8500000;101.2000000;101.7500000;51.443.692
US1.AAPL;D;140925;000000;100.5100000;100.7100000;97.7200000;97.8700000;90.866.828
US1.AAPL;D;140926;000000;98.5800000;100.7400000;98.4000000;100.7300000;56.005.668
US1.AAPL;D;140929;000000;98.7300000;100.4350000;98.6300000;100.1100000;42.378.728
US1.AAPL;D;140930;000000;100.8400000;101.5400000;100.5300000;100.7500000;43.657.431
US1.AAPL;D;141001;000000;100.6000000;100.6900000;98.7000000;99.1900000;46.075.605
US1.AAPL;D;141002;000000;99.2700000;100.2200000;98.0400000;99.8900000;43.619.609
US1.AAPL;D;141003;000000;99.4100000;100.2100000;99.0400000;99.6100000;37.625.670
US1.AAPL;D;141006;000000;99.9500000;100.6500000;99.4200000;99.6250000;33.631.084
US1.AAPL;D;141007;000000;99.4400000;100.1200000;98.7300000;98.7500000;37.561.451
US1.AAPL;D;141008;000000;98.7600000;101.1100000;98.3100000;100.7740000;51.655.848
US1.AAPL;D;141009;000000;101.6000000;102.3800000;100.6100000;101.0200000;67.942.841
US1.AAPL;D;141010;000000;100.7000000;102.0300000;100.3000000;100.7300000;58.275.862
US1.AAPL;D;141013;000000;101.3800000;101.7800000;99.8100000;99.8300000;46.941.722
US1.AAPL;D;141014;000000;100.3900000;100.5200000;98.5700000;98.7900000;55.919.626
US1.AAPL;D;141015;000000;98.0100000;99.1500000;95.1800000;97.5600000;89.206.532
US1.AAPL;D;141016;000000;95.5300000;97.7200000;95.4100000;96.2600000;64.659.075
US1.AAPL;D;141017;000000;97.5600000;99.0000000;96.8100000;97.6600000;58.397.960
US1.AAPL;D;141020;000000;98.3150000;99.9600000;98.3000000;99.7700000;57.957.862
US1.AAPL;D;141021;000000;103.0100000;103.0200000;101.2700000;102.4700000;79.432.524
US1.AAPL;D;141022;000000;102.8500000;104.1100000;102.6000000;103.0000000;61.409.356
US1.AAPL;D;141023;000000;104.0100000;105.0510000;103.6300000;104.8300000;64.098.203
US1.AAPL;D;141024;000000;105.1400000;105.4900000;104.5300000;105.2200000;38.069.827
US1.AAPL;D;141027;000000;104.8499000;105.4800000;104.7000000;105.1000000;29.398.395
US1.AAPL;D;141028;000000;105.4000000;106.7200000;105.3500000;106.7100000;36.656.214
US1.AAPL;D;141029;000000;106.6500000;107.3700000;106.3600000;107.3400000;37.166.095
US1.AAPL;D;141030;000000;106.8500000;107.3500000;105.9000000;106.9800000;33.635.119
US1.AAPL;D;141031;000000;108.0100000;108.0400000;107.2100000;107.9700000;35.476.595
US1.AAPL;D;141103;000000;108.2200000;109.9000000;108.0100000;109.3800000;44.006.939
US1.AAPL;D;141104;000000;109.3600000;109.4900000;107.7200000;108.6000000;33.929.623
US1.AAPL;D;141105;000000;109.1300000;109.3000000;108.1250000;108.8600000;28.900.656
US1.AAPL;D;141106;000000;108.5200000;108.7900000;107.8000000;108.6900000;29.088.186
US1.AAPL;D;141107;000000;108.7500000;109.3200000;108.5500000;109.0000000;26.091.527
US1.AAPL;D;141110;000000;109.0200000;109.3300000;108.6700000;108.8200000;23.130.423
US1.AAPL;D;141111;000000;108.7000000;109.7500000;108.4000000;109.6999000;23.894.704
US1.AAPL;D;141112;000000;109.3800000;111.4300000;109.3700000;111.2500000;38.693.955
US1.AAPL;D;141113;000000;111.8000000;113.4500000;111.6000000;112.8200000;53.536.143
US1.AAPL;D;141114;000000;113.1300000;114.1900000;113.0500000;114.1900000;37.500.629
US1.AAPL;D;141117;000000;114.2700000;115.0900000;113.3000000;114.0000000;41.770.064
US1.AAPL;D;141118;000000;113.9400000;115.6900000;113.8900000;115.4800000;37.011.176
US1.AAPL;D;141119;000000;115.4400000;115.7400000;113.8000000;114.6600000;34.327.110
US1.AAPL;D;141120;000000;114.9100000;116.8600000;114.8500000;116.3000000;36.397.014
US1.AAPL;D;141121;000000;117.5100000;117.5700000;116.0300000;116.4600000;41.811.772
US1.AAPL;D;141124;000000;116.8500000;118.7700000;116.6200000;118.6250000;37.975.013
US1.AAPL;D;141125;000000;119.0700000;119.7500000;117.4500000;117.6000000;56.445.956
US1.AAPL;D;141126;000000;117.9300000;119.1000000;117.8300000;118.9900000;34.381.351
US1.AAPL;D;141128;000000;119.2700000;119.4000000;118.0500000;118.8100000;23.106.285
US1.AAPL;D;141201;000000;118.8100000;119.2500000;111.2700000;115.0700000;76.117.223
US1.AAPL;D;141202;000000;113.5000000;115.7500000;112.7500000;114.6200000;48.249.030
US1.AAPL;D;141203;000000;115.7600000;116.3500000;115.1100000;115.9300000;34.438.906
US1.AAPL;D;141204;000000;115.7500000;117.2000000;115.2900000;115.4900000;33.889.367
US1.AAPL;D;141205;000000;115.9900000;116.0800000;114.6400000;114.9900000;33.446.429
